report_id,disaster_type,location,latitude,longitude,report_timestamp,report_text,cleaned_reports
143,Extreme Heat,"Seattle, WA",30.29926311485534,-97.06934799180016,2024-11-05,"Extreme heat wave in Seattle, WA causing heat-related illnesses. Precautions advised.",extreme heat wave seattle wa cause heat relate illness precaution advise
144,Landslide,"Miami, FL",29.170062295895068,-121.47672715071754,2024-07-18,"Landslide has blocked major roads near Miami, FL. Emergency crews responding.",landslide block major road near miami fl emergency crew respond
145,Flood,"Miami, FL",40.73736814147975,-85.37310538878424,2024-08-20,"Heavy flooding reported near Miami, FL. Water level rising rapidly, roads impassable.",heavy flooding report near miami fl water level rise rapidly road impassable
146,Flood,"Denver, CO",45.35238124598563,-90.64968317367436,2024-08-14,"Heavy flooding reported near Denver, CO. Water level rising rapidly, roads impassable.",heavy flooding report near denver water level rise rapidly road impassable
147,Extreme Heat,"Houston, TX",42.38361927223987,-66.57767527833033,2024-05-18,"Extreme heat wave in Houston, TX causing heat-related illnesses. Precautions advised.",extreme heat wave houston tx cause heat relate illness precaution advise
148,Extreme Heat,"Houston, TX",44.01024721025304,-110.88963211084766,2024-12-09,"Extreme heat wave in Houston, TX causing heat-related illnesses. Precautions advised.",extreme heat wave houston tx cause heat relate illness precaution advise
149,Wildfire,"Los Angeles, CA",34.715162298044795,-93.68649603807668,2024-10-31,"Wildfire spreading quickly through Los Angeles, CA. Evacuations underway.",wildfire spread quickly los angeles evacuation underway
150,Extreme Heat,"Seattle, WA",40.69781908892796,-86.5935172280337,2024-05-28,"Extreme heat wave in Seattle, WA causing heat-related illnesses. Precautions advised.",extreme heat wave seattle wa cause heat relate illness precaution advise
151,Hurricane,"Denver, CO",33.50166977067459,-86.96912069020172,2024-04-24,"Hurricane conditions intensifying at Denver, CO. Severe winds and rainfall recorded.",hurricane condition intensify denver severe wind rainfall record
152,Landslide,"Anchorage, AK",37.61211092724736,-91.88368096604424,2024-03-03,"Landslide has blocked major roads near Anchorage, AK. Emergency crews responding.",landslide block major road near anchorage ak emergency crew respond
153,Severe Storm,"Houston, TX",36.559236316836696,-79.16124739069369,2024-04-13,"Severe storms hitting Houston, TX. Power outages and property damage widespread.",severe storm hit houston tx power outage property damage widespread
154,Winter Storm,"Miami, FL",29.245291483452505,-112.90610863791784,2024-12-04,"Intense winter storm affecting Miami, FL. Heavy snowfall and travel disruptions.",intense winter storm affect miami fl heavy snowfall travel disruption
155,Extreme Heat,"New Orleans, LA",34.289890248055144,-82.18799518380946,2024-12-24,"Extreme heat wave in New Orleans, LA causing heat-related illnesses. Precautions advised.",extreme heat wave new orleans la cause heat relate illness precaution advise
156,Tornado,"New Orleans, LA",48.13173461157642,-88.43566028544774,2024-06-04,"Tornado sighted near New Orleans, LA. Extensive damage reported to homes and infrastructure.",tornado sight near new orleans la extensive damage report home infrastructure
157,Flood,"Denver, CO",30.965926185158608,-72.13156840412017,2024-09-29,"Heavy flooding reported near Denver, CO. Water level rising rapidly, roads impassable.",heavy flooding report near denver water level rise rapidly road impassable
158,Hurricane,"Seattle, WA",28.21128967070773,-75.01552809701869,2024-01-06,"Hurricane conditions intensifying at Seattle, WA. Severe winds and rainfall recorded.",hurricane condition intensify seattle wa severe wind rainfall record
159,Volcanic Eruption,"Seattle, WA",35.045934918974446,-106.40632469117936,2024-05-26,"Volcanic eruption at Seattle, WA causing ashfall and air quality issues.",volcanic eruption seattle wa cause ashfall air quality issue
160,Winter Storm,"San Francisco, CA",43.96810566064356,-108.70199782646596,2024-07-02,"Intense winter storm affecting San Francisco, CA. Heavy snowfall and travel disruptions.",intense winter storm affect san francisco heavy snowfall travel disruption
161,Severe Storm,"Portland, OR",38.971557514719336,-67.08245389270559,2024-01-28,"Severe storms hitting Portland, OR. Power outages and property damage widespread.",severe storm hit portland power outage property damage widespread
162,Winter Storm,"Houston, TX",41.343395853717865,-93.89135432599986,2024-02-07,"Intense winter storm affecting Houston, TX. Heavy snowfall and travel disruptions.",intense winter storm affect houston tx heavy snowfall travel disruption
163,Extreme Heat,"Seattle, WA",29.55267635619225,-71.52116312904823,2024-04-28,"Extreme heat wave in Seattle, WA causing heat-related illnesses. Precautions advised.",extreme heat wave seattle wa cause heat relate illness precaution advise
164,Wildfire,"Miami, FL",39.854756632185314,-115.33101959695156,2024-10-19,"Wildfire spreading quickly through Miami, FL. Evacuations underway.",wildfire spread quickly miami fl evacuation underway
165,Flood,"Denver, CO",32.76400947787537,-87.07368402678972,2024-08-31,"Heavy flooding reported near Denver, CO. Water level rising rapidly, roads impassable.",heavy flooding report near denver water level rise rapidly road impassable
166,Flood,"Anchorage, AK",45.02328078291442,-77.2182489457254,2024-03-08,"Heavy flooding reported near Anchorage, AK. Water level rising rapidly, roads impassable.",heavy flooding report near anchorage ak water level rise rapidly road impassable
167,Volcanic Eruption,"San Francisco, CA",40.10317134425767,-69.10368027439964,2024-08-01,"Volcanic eruption at San Francisco, CA causing ashfall and air quality issues.",volcanic eruption san francisco cause ashfall air quality issue
168,Wildfire,"New York, NY",29.772550666607103,-105.0969316799956,2024-08-05,"Wildfire spreading quickly through New York, NY. Evacuations underway.",wildfire spread quickly new york ny evacuation underway
169,Landslide,"Los Angeles, CA",26.55080031625807,-82.2261109744809,2024-06-25,"Landslide has blocked major roads near Los Angeles, CA. Emergency crews responding.",landslide block major road near los angeles emergency crew respond
170,Earthquake,"Anchorage, AK",26.023197022888787,-93.21003246666248,2024-10-25,"Earthquake felt strongly around Anchorage, AK. Significant structural damage observed.",earthquake feel strongly anchorage ak significant structural damage observe
171,Hurricane,"New York, NY",33.91380562360338,-121.42289336207838,2024-06-12,"Hurricane conditions intensifying at New York, NY. Severe winds and rainfall recorded.",hurricane condition intensify new york ny severe wind rainfall record
172,Flood,"New Orleans, LA",31.380427279703525,-84.29001549877233,2024-02-27,"Heavy flooding reported near New Orleans, LA. Water level rising rapidly, roads impassable.",heavy flooding report near new orleans la water level rise rapidly road impassable
173,Tornado,"Los Angeles, CA",40.506162963100195,-84.28430306396723,2024-09-25,"Tornado sighted near Los Angeles, CA. Extensive damage reported to homes and infrastructure.",tornado sight near los angeles extensive damage report home infrastructure
174,Flood,"Houston, TX",36.98401203948684,-70.09419851405431,2024-11-03,"Heavy flooding reported near Houston, TX. Water level rising rapidly, roads impassable.",heavy flooding report near houston tx water level rise rapidly road impassable
175,Winter Storm,"Miami, FL",31.38446267212914,-95.65856567603063,2024-02-27,"Intense winter storm affecting Miami, FL. Heavy snowfall and travel disruptions.",intense winter storm affect miami fl heavy snowfall travel disruption
176,Flood,"Los Angeles, CA",28.581706670804227,-111.41519567807964,2024-10-14,"Heavy flooding reported near Los Angeles, CA. Water level rising rapidly, roads impassable.",heavy flooding report near los angeles water level rise rapidly road impassable
177,Flood,"Portland, OR",28.05279430449879,-122.37073441652792,2024-04-14,"Heavy flooding reported near Portland, OR. Water level rising rapidly, roads impassable.",heavy flooding report near portland water level rise rapidly road impassable
178,Earthquake,"New York, NY",45.751849411370024,-100.47711098553155,2024-08-15,"Earthquake felt strongly around New York, NY. Significant structural damage observed.",earthquake feel strongly new york ny significant structural damage observe
179,Earthquake,"Houston, TX",30.843471241716813,-107.1869146954274,2024-09-03,"Earthquake felt strongly around Houston, TX. Significant structural damage observed.",earthquake feel strongly houston tx significant structural damage observe
180,Severe Storm,"Portland, OR",40.64105554986324,-80.09578994459135,2024-07-06,"Severe storms hitting Portland, OR. Power outages and property damage widespread.",severe storm hit portland power outage property damage widespread
181,Landslide,"New Orleans, LA",44.45646227167039,-104.09820187437823,2024-03-23,"Landslide has blocked major roads near New Orleans, LA. Emergency crews responding.",landslide block major road near new orleans la emergency crew respond
182,Tornado,"Portland, OR",39.737951468433664,-69.00479941742421,2024-07-04,"Tornado sighted near Portland, OR. Extensive damage reported to homes and infrastructure.",tornado sight near portland extensive damage report home infrastructure
183,Flood,"San Francisco, CA",45.6295655595267,-68.22369802372073,2024-09-08,"Heavy flooding reported near San Francisco, CA. Water level rising rapidly, roads impassable.",heavy flooding report near san francisco water level rise rapidly road impassable
184,Flood,"San Francisco, CA",34.41744931668339,-88.36639317715523,2024-12-20,"Heavy flooding reported near San Francisco, CA. Water level rising rapidly, roads impassable.",heavy flooding report near san francisco water level rise rapidly road impassable
185,Hurricane,"Denver, CO",47.94933257557476,-70.20904306612191,2024-08-25,"Hurricane conditions intensifying at Denver, CO. Severe winds and rainfall recorded.",hurricane condition intensify denver severe wind rainfall record
186,Earthquake,"Anchorage, AK",28.195480100274327,-80.10959367364475,2024-12-25,"Earthquake felt strongly around Anchorage, AK. Significant structural damage observed.",earthquake feel strongly anchorage ak significant structural damage observe
187,Tornado,"Anchorage, AK",27.45158871178091,-92.73528118246756,2024-07-02,"Tornado sighted near Anchorage, AK. Extensive damage reported to homes and infrastructure.",tornado sight near anchorage ak extensive damage report home infrastructure
188,Volcanic Eruption,"Houston, TX",40.80861150897864,-114.36183181005607,2024-10-10,"Volcanic eruption at Houston, TX causing ashfall and air quality issues.",volcanic eruption houston tx cause ashfall air quality issue
189,Severe Storm,"New Orleans, LA",47.62794739391829,-97.94272133268343,2024-07-28,"Severe storms hitting New Orleans, LA. Power outages and property damage widespread.",severe storm hit new orleans la power outage property damage widespread
190,Landslide,"Seattle, WA",44.413203079271874,-91.90840666160555,2024-10-30,"Landslide has blocked major roads near Seattle, WA. Emergency crews responding.",landslide block major road near seattle wa emergency crew respond
191,Wildfire,"San Francisco, CA",26.83400462651323,-74.0262667366344,2024-10-22,"Wildfire spreading quickly through San Francisco, CA. Evacuations underway.",wildfire spread quickly san francisco evacuation underway
192,Landslide,"Houston, TX",31.704825134433193,-96.60133078439576,2024-04-06,"Landslide has blocked major roads near Houston, TX. Emergency crews responding.",landslide block major road near houston tx emergency crew respond
