report_id,disaster_type,location,latitude,longitude,report_timestamp,report_text
747,Volcanic Eruption,"New York, NY",31.1606614794411,-104.52920307566106,2024-07-05,"Volcanic eruption at New York, NY causing ashfall and air quality issues."
748,Hurricane,"Denver, CO",40.96701044747333,-101.94544601255141,2024-05-28,"Hurricane conditions intensifying at Denver, CO. Severe winds and rainfall recorded."
749,Hurricane,"New Orleans, LA",44.20851709656176,-115.6379464523086,2024-04-13,"Hurricane conditions intensifying at New Orleans, LA. Severe winds and rainfall recorded."
750,Tornado,"Anchorage, AK",40.903948313424536,-109.76436983969656,2024-08-30,"Tornado sighted near Anchorage, AK. Extensive damage reported to homes and infrastructure."
751,Tornado,"Miami, FL",27.214835009758175,-89.28070630705236,2024-08-18,"Tornado sighted near Miami, FL. Extensive damage reported to homes and infrastructure."
752,Earthquake,"San Francisco, CA",39.31171645264884,-99.44337643240519,2024-07-24,"Earthquake felt strongly around San Francisco, CA. Significant structural damage observed."
753,Volcanic Eruption,"Anchorage, AK",38.190007761331444,-79.3161417062689,2024-07-16,"Volcanic eruption at Anchorage, AK causing ashfall and air quality issues."
754,Severe Storm,"Anchorage, AK",46.607710433782515,-74.69748765863778,2024-12-02,"Severe storms hitting Anchorage, AK. Power outages and property damage widespread."
755,Tornado,"Portland, OR",34.70175351146102,-93.04286132521116,2024-03-27,"Tornado sighted near Portland, OR. Extensive damage reported to homes and infrastructure."
756,Severe Storm,"Los Angeles, CA",32.705946330089205,-80.26222976869252,2024-05-21,"Severe storms hitting Los Angeles, CA. Power outages and property damage widespread."
757,Flood,"Seattle, WA",42.99641834647519,-106.89263372152037,2024-11-12,"Heavy flooding reported near Seattle, WA. Water level rising rapidly, roads impassable."
758,Tornado,"Denver, CO",34.90420782600152,-100.51669829139539,2024-07-17,"Tornado sighted near Denver, CO. Extensive damage reported to homes and infrastructure."
759,Extreme Heat,"New York, NY",40.50630820012151,-82.94611710320697,2024-02-15,"Extreme heat wave in New York, NY causing heat-related illnesses. Precautions advised."
760,Volcanic Eruption,"Los Angeles, CA",40.51480216299056,-102.21349242379519,2024-10-14,"Volcanic eruption at Los Angeles, CA causing ashfall and air quality issues."
761,Earthquake,"Portland, OR",46.31293754464283,-90.27820882561966,2024-01-15,"Earthquake felt strongly around Portland, OR. Significant structural damage observed."
762,Flood,"San Francisco, CA",39.36861765565834,-114.06300603413182,2024-02-13,"Heavy flooding reported near San Francisco, CA. Water level rising rapidly, roads impassable."
763,Volcanic Eruption,"Denver, CO",37.051686639087684,-89.61349241674063,2024-06-17,"Volcanic eruption at Denver, CO causing ashfall and air quality issues."
764,Extreme Heat,"Portland, OR",28.33291183351641,-74.17069127361327,2024-11-05,"Extreme heat wave in Portland, OR causing heat-related illnesses. Precautions advised."
765,Volcanic Eruption,"Seattle, WA",27.77770256028893,-73.75026125041788,2024-02-13,"Volcanic eruption at Seattle, WA causing ashfall and air quality issues."
766,Extreme Heat,"Seattle, WA",28.703717566793905,-82.26368002655715,2024-04-07,"Extreme heat wave in Seattle, WA causing heat-related illnesses. Precautions advised."
767,Extreme Heat,"Seattle, WA",29.12436355185027,-81.00055063450856,2024-09-17,"Extreme heat wave in Seattle, WA causing heat-related illnesses. Precautions advised."
768,Severe Storm,"Los Angeles, CA",40.309050223927215,-92.08228073610866,2024-04-18,"Severe storms hitting Los Angeles, CA. Power outages and property damage widespread."
769,Winter Storm,"Los Angeles, CA",42.783550006589884,-90.50458268021634,2024-10-09,"Intense winter storm affecting Los Angeles, CA. Heavy snowfall and travel disruptions."
770,Flood,"New York, NY",37.71979655023405,-117.11461569677944,2024-12-08,"Heavy flooding reported near New York, NY. Water level rising rapidly, roads impassable."
771,Volcanic Eruption,"New York, NY",44.89642558109178,-98.81230788314323,2024-04-13,"Volcanic eruption at New York, NY causing ashfall and air quality issues."
772,Wildfire,"San Francisco, CA",48.7903174416072,-98.40419925070454,2024-09-12,"Wildfire spreading quickly through San Francisco, CA. Evacuations underway."
773,Flood,"Denver, CO",44.68030309886454,-68.44862769560334,2024-07-24,"Heavy flooding reported near Denver, CO. Water level rising rapidly, roads impassable."
774,Winter Storm,"Houston, TX",41.67717696822302,-99.56587510522593,2024-11-30,"Intense winter storm affecting Houston, TX. Heavy snowfall and travel disruptions."
775,Flood,"Houston, TX",37.77982478649152,-92.58878395073731,2024-02-12,"Heavy flooding reported near Houston, TX. Water level rising rapidly, roads impassable."
776,Hurricane,"Portland, OR",35.772473720193,-93.53816744253295,2024-12-18,"Hurricane conditions intensifying at Portland, OR. Severe winds and rainfall recorded."
777,Wildfire,"Seattle, WA",27.025417133069016,-87.43105869438469,2024-09-01,"Wildfire spreading quickly through Seattle, WA. Evacuations underway."
778,Winter Storm,"Denver, CO",34.584849961472585,-80.85426295141815,2024-10-13,"Intense winter storm affecting Denver, CO. Heavy snowfall and travel disruptions."
779,Severe Storm,"Anchorage, AK",46.84323128277122,-111.72252930591854,2024-12-20,"Severe storms hitting Anchorage, AK. Power outages and property damage widespread."
780,Volcanic Eruption,"Los Angeles, CA",44.39254311775727,-93.80525927319229,2024-09-29,"Volcanic eruption at Los Angeles, CA causing ashfall and air quality issues."
781,Landslide,"New Orleans, LA",30.185232760280492,-76.27085526835421,2024-03-23,"Landslide has blocked major roads near New Orleans, LA. Emergency crews responding."
782,Winter Storm,"Miami, FL",36.198586832733184,-97.67623188358682,2024-04-19,"Intense winter storm affecting Miami, FL. Heavy snowfall and travel disruptions."
783,Earthquake,"San Francisco, CA",44.601356861405066,-108.5710047639592,2024-07-08,"Earthquake felt strongly around San Francisco, CA. Significant structural damage observed."
784,Volcanic Eruption,"Seattle, WA",26.61722931485254,-86.37216455397837,2024-10-14,"Volcanic eruption at Seattle, WA causing ashfall and air quality issues."
785,Winter Storm,"Seattle, WA",34.29742205604782,-76.39772364785175,2024-09-07,"Intense winter storm affecting Seattle, WA. Heavy snowfall and travel disruptions."
786,Hurricane,"Seattle, WA",45.444189684974745,-121.27472271728391,2024-07-30,"Hurricane conditions intensifying at Seattle, WA. Severe winds and rainfall recorded."
787,Landslide,"Los Angeles, CA",34.693548740082974,-79.1693614789736,2024-10-17,"Landslide has blocked major roads near Los Angeles, CA. Emergency crews responding."
788,Hurricane,"Los Angeles, CA",26.86275147355458,-76.52277195525551,2024-05-12,"Hurricane conditions intensifying at Los Angeles, CA. Severe winds and rainfall recorded."
789,Landslide,"Miami, FL",38.02082484477403,-97.7701472722722,2024-07-19,"Landslide has blocked major roads near Miami, FL. Emergency crews responding."
790,Earthquake,"Anchorage, AK",45.68181987803909,-66.98496624771042,2024-10-11,"Earthquake felt strongly around Anchorage, AK. Significant structural damage observed."
791,Volcanic Eruption,"Denver, CO",39.166853030875835,-78.58420789826877,2024-11-21,"Volcanic eruption at Denver, CO causing ashfall and air quality issues."
792,Severe Storm,"Seattle, WA",30.430698597141564,-79.35390867115572,2024-04-04,"Severe storms hitting Seattle, WA. Power outages and property damage widespread."
793,Hurricane,"Houston, TX",34.22175088329715,-80.87752410968776,2024-10-04,"Hurricane conditions intensifying at Houston, TX. Severe winds and rainfall recorded."
794,Hurricane,"New York, NY",35.802960668366374,-116.11412191012184,2024-11-20,"Hurricane conditions intensifying at New York, NY. Severe winds and rainfall recorded."
795,Extreme Heat,"Houston, TX",38.902392491692645,-112.18337769927237,2024-08-06,"Extreme heat wave in Houston, TX causing heat-related illnesses. Precautions advised."
796,Landslide,"Portland, OR",43.22442461806271,-97.62458224359892,2024-03-29,"Landslide has blocked major roads near Portland, OR. Emergency crews responding."
797,Tornado,"Houston, TX",27.37296682337525,-109.42374335239151,2024-03-12,"Tornado sighted near Houston, TX. Extensive damage reported to homes and infrastructure."
798,Volcanic Eruption,"Portland, OR",46.35164879242159,-100.50078263229162,2024-09-03,"Volcanic eruption at Portland, OR causing ashfall and air quality issues."
799,Landslide,"New Orleans, LA",25.295432872385813,-72.58061751454768,2024-05-08,"Landslide has blocked major roads near New Orleans, LA. Emergency crews responding."
800,Extreme Heat,"New York, NY",33.88125603218212,-76.36471337912312,2024-07-30,"Extreme heat wave in New York, NY causing heat-related illnesses. Precautions advised."
801,Flood,"Houston, TX",25.658087439343785,-87.82764716968106,2024-12-08,"Heavy flooding reported near Houston, TX. Water level rising rapidly, roads impassable."
802,Landslide,"New Orleans, LA",34.43138140828699,-74.3708967391849,2024-04-05,"Landslide has blocked major roads near New Orleans, LA. Emergency crews responding."
803,Severe Storm,"San Francisco, CA",37.61950237295977,-78.7574290479823,2024-03-15,"Severe storms hitting San Francisco, CA. Power outages and property damage widespread."
804,Volcanic Eruption,"Denver, CO",37.28035327795628,-99.68988902138746,2024-02-23,"Volcanic eruption at Denver, CO causing ashfall and air quality issues."
805,Extreme Heat,"New Orleans, LA",28.975080328678366,-113.13715602905324,2024-12-09,"Extreme heat wave in New Orleans, LA causing heat-related illnesses. Precautions advised."
806,Flood,"Denver, CO",40.497772242294694,-94.66213863944898,2024-02-23,"Heavy flooding reported near Denver, CO. Water level rising rapidly, roads impassable."
807,Wildfire,"Houston, TX",26.074682812112037,-81.56249593081554,2024-08-05,"Wildfire spreading quickly through Houston, TX. Evacuations underway."
808,Extreme Heat,"Anchorage, AK",43.28576368317797,-99.25124367495401,2024-01-16,"Extreme heat wave in Anchorage, AK causing heat-related illnesses. Precautions advised."
809,Wildfire,"New Orleans, LA",47.71946641584511,-85.66045732275006,2024-04-08,"Wildfire spreading quickly through New Orleans, LA. Evacuations underway."
810,Volcanic Eruption,"New York, NY",33.15445185162683,-119.43468184882843,2024-01-20,"Volcanic eruption at New York, NY causing ashfall and air quality issues."
811,Hurricane,"Houston, TX",37.413745161143964,-80.8677205540872,2024-02-15,"Hurricane conditions intensifying at Houston, TX. Severe winds and rainfall recorded."
812,Extreme Heat,"Seattle, WA",34.09384667341155,-77.04989642630935,2024-07-11,"Extreme heat wave in Seattle, WA causing heat-related illnesses. Precautions advised."
813,Earthquake,"Los Angeles, CA",25.161049367297437,-83.29656650894808,2024-02-27,"Earthquake felt strongly around Los Angeles, CA. Significant structural damage observed."
814,Wildfire,"New Orleans, LA",34.26098806948278,-67.93144833594442,2024-04-20,"Wildfire spreading quickly through New Orleans, LA. Evacuations underway."
815,Severe Storm,"New York, NY",44.00128622227231,-76.22752860982222,2024-05-08,"Severe storms hitting New York, NY. Power outages and property damage widespread."
816,Earthquake,"San Francisco, CA",39.30373221240356,-71.71747005528424,2024-12-02,"Earthquake felt strongly around San Francisco, CA. Significant structural damage observed."
817,Winter Storm,"Seattle, WA",27.430237950763814,-69.91930607599876,2024-07-12,"Intense winter storm affecting Seattle, WA. Heavy snowfall and travel disruptions."
818,Winter Storm,"San Francisco, CA",45.33134775265084,-77.72046847944529,2024-12-05,"Intense winter storm affecting San Francisco, CA. Heavy snowfall and travel disruptions."
819,Flood,"Houston, TX",37.746048277245826,-85.21872832161655,2024-11-21,"Heavy flooding reported near Houston, TX. Water level rising rapidly, roads impassable."
820,Hurricane,"Los Angeles, CA",45.20136068187223,-124.66260369971343,2024-01-08,"Hurricane conditions intensifying at Los Angeles, CA. Severe winds and rainfall recorded."
821,Volcanic Eruption,"New Orleans, LA",38.925316450840704,-97.51628055983565,2024-01-29,"Volcanic eruption at New Orleans, LA causing ashfall and air quality issues."
822,Extreme Heat,"New Orleans, LA",38.43252267611056,-91.3014243812807,2024-04-21,"Extreme heat wave in New Orleans, LA causing heat-related illnesses. Precautions advised."
823,Tornado,"Anchorage, AK",27.526220444728295,-107.06221392556802,2024-06-09,"Tornado sighted near Anchorage, AK. Extensive damage reported to homes and infrastructure."
824,Severe Storm,"Anchorage, AK",29.01663359532707,-106.23183763269515,2024-05-10,"Severe storms hitting Anchorage, AK. Power outages and property damage widespread."
825,Wildfire,"Houston, TX",48.32860615591819,-68.29159447310025,2024-07-06,"Wildfire spreading quickly through Houston, TX. Evacuations underway."
826,Volcanic Eruption,"Houston, TX",30.4836819221145,-72.38905895303799,2024-06-11,"Volcanic eruption at Houston, TX causing ashfall and air quality issues."
827,Earthquake,"Los Angeles, CA",48.45885083176883,-74.89843867539946,2024-07-15,"Earthquake felt strongly around Los Angeles, CA. Significant structural damage observed."
828,Winter Storm,"Anchorage, AK",37.76590495658232,-101.04530369933947,2024-12-29,"Intense winter storm affecting Anchorage, AK. Heavy snowfall and travel disruptions."
829,Severe Storm,"New York, NY",28.25893712953449,-124.19178552587404,2024-07-22,"Severe storms hitting New York, NY. Power outages and property damage widespread."
830,Tornado,"New York, NY",27.383252866088633,-120.26688745911287,2024-07-30,"Tornado sighted near New York, NY. Extensive damage reported to homes and infrastructure."
831,Extreme Heat,"Los Angeles, CA",30.01273769693776,-106.58041427516139,2024-04-18,"Extreme heat wave in Los Angeles, CA causing heat-related illnesses. Precautions advised."
832,Flood,"New York, NY",47.21529592060806,-124.07116813325506,2024-10-02,"Heavy flooding reported near New York, NY. Water level rising rapidly, roads impassable."
833,Tornado,"Portland, OR",34.93960538387744,-123.98816286700331,2024-03-13,"Tornado sighted near Portland, OR. Extensive damage reported to homes and infrastructure."
834,Severe Storm,"Denver, CO",34.49042243182994,-70.92040520309774,2024-06-15,"Severe storms hitting Denver, CO. Power outages and property damage widespread."
835,Tornado,"Los Angeles, CA",32.51695026568417,-83.33664837497581,2024-09-16,"Tornado sighted near Los Angeles, CA. Extensive damage reported to homes and infrastructure."
836,Severe Storm,"Los Angeles, CA",28.52948441359812,-106.771596585979,2024-08-30,"Severe storms hitting Los Angeles, CA. Power outages and property damage widespread."
837,Severe Storm,"Miami, FL",36.708428732617755,-117.17396992154376,2024-10-01,"Severe storms hitting Miami, FL. Power outages and property damage widespread."
838,Landslide,"Seattle, WA",28.121146780267328,-94.81349264419045,2024-04-11,"Landslide has blocked major roads near Seattle, WA. Emergency crews responding."
839,Wildfire,"Seattle, WA",45.05152567317586,-124.6845765095925,2024-06-21,"Wildfire spreading quickly through Seattle, WA. Evacuations underway."
840,Winter Storm,"Portland, OR",33.88952767060736,-69.63358911236949,2024-06-19,"Intense winter storm affecting Portland, OR. Heavy snowfall and travel disruptions."
841,Landslide,"Anchorage, AK",33.99528562676311,-100.52590795605212,2024-05-20,"Landslide has blocked major roads near Anchorage, AK. Emergency crews responding."
842,Extreme Heat,"Houston, TX",36.37615428359574,-101.26223764099737,2024-07-06,"Extreme heat wave in Houston, TX causing heat-related illnesses. Precautions advised."
843,Landslide,"Houston, TX",35.65906511597804,-101.95497715267484,2024-03-26,"Landslide has blocked major roads near Houston, TX. Emergency crews responding."
844,Hurricane,"San Francisco, CA",48.87659135342372,-120.90962850712188,2024-02-21,"Hurricane conditions intensifying at San Francisco, CA. Severe winds and rainfall recorded."
845,Hurricane,"Portland, OR",38.08914690923926,-87.33898785228223,2024-04-20,"Hurricane conditions intensifying at Portland, OR. Severe winds and rainfall recorded."
846,Winter Storm,"Los Angeles, CA",27.116840890956897,-81.75278644192716,2024-12-30,"Intense winter storm affecting Los Angeles, CA. Heavy snowfall and travel disruptions."
847,Tornado,"Portland, OR",39.56505619784632,-85.10860154229087,2024-12-07,"Tornado sighted near Portland, OR. Extensive damage reported to homes and infrastructure."
848,Wildfire,"Portland, OR",28.638023028877118,-116.83230589356573,2024-02-12,"Wildfire spreading quickly through Portland, OR. Evacuations underway."
849,Winter Storm,"Portland, OR",25.74250347355221,-90.84843008590005,2024-07-29,"Intense winter storm affecting Portland, OR. Heavy snowfall and travel disruptions."
850,Severe Storm,"Seattle, WA",48.29781168825396,-91.40041543383703,2024-07-18,"Severe storms hitting Seattle, WA. Power outages and property damage widespread."
851,Earthquake,"Portland, OR",43.56493339682953,-73.76376351145845,2024-10-24,"Earthquake felt strongly around Portland, OR. Significant structural damage observed."
852,Wildfire,"Denver, CO",48.52261581793041,-102.63146815583683,2024-12-11,"Wildfire spreading quickly through Denver, CO. Evacuations underway."
853,Wildfire,"Houston, TX",36.46908275253382,-103.08232932409338,2024-08-27,"Wildfire spreading quickly through Houston, TX. Evacuations underway."
854,Severe Storm,"San Francisco, CA",37.77418074757543,-88.50690353562706,2024-04-24,"Severe storms hitting San Francisco, CA. Power outages and property damage widespread."
855,Severe Storm,"Denver, CO",29.040086942059126,-87.64871344352873,2024-01-26,"Severe storms hitting Denver, CO. Power outages and property damage widespread."
856,Flood,"San Francisco, CA",30.925778240022055,-97.31217158777837,2024-10-25,"Heavy flooding reported near San Francisco, CA. Water level rising rapidly, roads impassable."
857,Winter Storm,"Miami, FL",45.125181157667875,-98.85949762250516,2024-03-17,"Intense winter storm affecting Miami, FL. Heavy snowfall and travel disruptions."
858,Severe Storm,"San Francisco, CA",33.54845553082226,-95.84528743236493,2024-05-16,"Severe storms hitting San Francisco, CA. Power outages and property damage widespread."
859,Hurricane,"Houston, TX",44.843559371114054,-74.19832732930459,2024-01-20,"Hurricane conditions intensifying at Houston, TX. Severe winds and rainfall recorded."
860,Extreme Heat,"Houston, TX",42.01632938288876,-97.79115282601931,2024-07-29,"Extreme heat wave in Houston, TX causing heat-related illnesses. Precautions advised."
861,Earthquake,"Portland, OR",29.25210220652477,-69.54402427378048,2024-08-27,"Earthquake felt strongly around Portland, OR. Significant structural damage observed."
862,Winter Storm,"New Orleans, LA",37.17871278687381,-95.26377794781676,2024-02-08,"Intense winter storm affecting New Orleans, LA. Heavy snowfall and travel disruptions."
863,Volcanic Eruption,"Miami, FL",41.25729571644921,-68.9971591023274,2024-09-24,"Volcanic eruption at Miami, FL causing ashfall and air quality issues."
864,Hurricane,"Los Angeles, CA",30.640893155291803,-75.86291778972453,2024-07-25,"Hurricane conditions intensifying at Los Angeles, CA. Severe winds and rainfall recorded."
865,Tornado,"New York, NY",44.936524252481846,-103.61655196566608,2024-09-23,"Tornado sighted near New York, NY. Extensive damage reported to homes and infrastructure."
866,Severe Storm,"San Francisco, CA",38.07586378108448,-74.04515614349965,2024-06-02,"Severe storms hitting San Francisco, CA. Power outages and property damage widespread."
867,Volcanic Eruption,"New Orleans, LA",28.965809210622478,-118.50626623213421,2024-02-11,"Volcanic eruption at New Orleans, LA causing ashfall and air quality issues."
868,Severe Storm,"Portland, OR",38.99162622795046,-70.42221665476214,2024-01-11,"Severe storms hitting Portland, OR. Power outages and property damage widespread."
869,Wildfire,"Seattle, WA",48.99313129974193,-87.7330326101094,2024-10-20,"Wildfire spreading quickly through Seattle, WA. Evacuations underway."
870,Hurricane,"Los Angeles, CA",28.612515799921926,-121.79094583718364,2024-04-07,"Hurricane conditions intensifying at Los Angeles, CA. Severe winds and rainfall recorded."
871,Wildfire,"Anchorage, AK",44.602166322868676,-86.98885330460212,2024-10-01,"Wildfire spreading quickly through Anchorage, AK. Evacuations underway."
872,Flood,"New Orleans, LA",29.97541607650139,-67.51938840545938,2024-08-17,"Heavy flooding reported near New Orleans, LA. Water level rising rapidly, roads impassable."
873,Wildfire,"Seattle, WA",43.7773199070421,-120.8817613777369,2024-08-07,"Wildfire spreading quickly through Seattle, WA. Evacuations underway."
874,Flood,"Miami, FL",42.62987015491392,-92.27342512297491,2024-03-05,"Heavy flooding reported near Miami, FL. Water level rising rapidly, roads impassable."
875,Flood,"Portland, OR",32.211745254410374,-80.88013336419704,2024-12-20,"Heavy flooding reported near Portland, OR. Water level rising rapidly, roads impassable."
876,Volcanic Eruption,"Los Angeles, CA",32.819754821546795,-77.19474338472764,2024-08-19,"Volcanic eruption at Los Angeles, CA causing ashfall and air quality issues."
877,Severe Storm,"Los Angeles, CA",44.02051340711006,-100.58417954607305,2024-11-23,"Severe storms hitting Los Angeles, CA. Power outages and property damage widespread."
878,Tornado,"Los Angeles, CA",36.074692285295505,-112.95417300907366,2024-02-21,"Tornado sighted near Los Angeles, CA. Extensive damage reported to homes and infrastructure."
879,Wildfire,"Miami, FL",42.53963268908341,-122.50180555242936,2024-09-19,"Wildfire spreading quickly through Miami, FL. Evacuations underway."
880,Hurricane,"San Francisco, CA",28.551619536780034,-90.79615673126375,2024-09-23,"Hurricane conditions intensifying at San Francisco, CA. Severe winds and rainfall recorded."
881,Flood,"Anchorage, AK",45.461386765637286,-98.27824685421096,2024-12-24,"Heavy flooding reported near Anchorage, AK. Water level rising rapidly, roads impassable."
882,Severe Storm,"Miami, FL",42.06123320037566,-69.02408068616705,2024-11-12,"Severe storms hitting Miami, FL. Power outages and property damage widespread."
883,Earthquake,"New York, NY",46.766627412036016,-121.42431044482032,2024-11-19,"Earthquake felt strongly around New York, NY. Significant structural damage observed."
884,Winter Storm,"Anchorage, AK",28.17693709683934,-84.56167473668566,2024-06-02,"Intense winter storm affecting Anchorage, AK. Heavy snowfall and travel disruptions."
885,Volcanic Eruption,"Houston, TX",39.23234800865434,-123.52699289491663,2024-12-23,"Volcanic eruption at Houston, TX causing ashfall and air quality issues."
886,Tornado,"Portland, OR",39.37889404096781,-114.88538357407798,2024-05-19,"Tornado sighted near Portland, OR. Extensive damage reported to homes and infrastructure."
887,Landslide,"Miami, FL",33.48305777312278,-98.23883900455279,2024-02-20,"Landslide has blocked major roads near Miami, FL. Emergency crews responding."
888,Volcanic Eruption,"Seattle, WA",36.00319418966219,-98.16252587463077,2024-04-26,"Volcanic eruption at Seattle, WA causing ashfall and air quality issues."
889,Earthquake,"Anchorage, AK",25.911557518956485,-84.54366796691501,2024-02-15,"Earthquake felt strongly around Anchorage, AK. Significant structural damage observed."
890,Winter Storm,"New York, NY",42.900640927048286,-71.29743094280235,2024-11-04,"Intense winter storm affecting New York, NY. Heavy snowfall and travel disruptions."
891,Earthquake,"Houston, TX",38.18373950567617,-87.29710262401967,2024-03-28,"Earthquake felt strongly around Houston, TX. Significant structural damage observed."
892,Wildfire,"San Francisco, CA",26.38578524486017,-68.74142922676097,2024-07-26,"Wildfire spreading quickly through San Francisco, CA. Evacuations underway."
893,Flood,"Seattle, WA",41.33814143105165,-72.98467724719814,2024-09-25,"Heavy flooding reported near Seattle, WA. Water level rising rapidly, roads impassable."
894,Tornado,"Anchorage, AK",36.20276985354851,-90.51451206368338,2024-03-29,"Tornado sighted near Anchorage, AK. Extensive damage reported to homes and infrastructure."
895,Extreme Heat,"Portland, OR",25.8270702262,-75.80627489578919,2024-04-27,"Extreme heat wave in Portland, OR causing heat-related illnesses. Precautions advised."
896,Flood,"Seattle, WA",48.27058544435429,-87.08792099090559,2024-02-23,"Heavy flooding reported near Seattle, WA. Water level rising rapidly, roads impassable."
897,Extreme Heat,"Houston, TX",47.77869143414657,-120.3650879755001,2024-04-25,"Extreme heat wave in Houston, TX causing heat-related illnesses. Precautions advised."
898,Winter Storm,"Seattle, WA",37.309657987532745,-81.30668132768892,2024-04-27,"Intense winter storm affecting Seattle, WA. Heavy snowfall and travel disruptions."
899,Severe Storm,"Denver, CO",27.248138096941844,-119.40040196522658,2024-09-16,"Severe storms hitting Denver, CO. Power outages and property damage widespread."
900,Landslide,"New Orleans, LA",43.110909318366204,-89.94911594638697,2024-03-15,"Landslide has blocked major roads near New Orleans, LA. Emergency crews responding."
901,Hurricane,"San Francisco, CA",36.8063464025375,-83.5442278543645,2024-10-31,"Hurricane conditions intensifying at San Francisco, CA. Severe winds and rainfall recorded."
902,Flood,"Houston, TX",32.25873947894512,-121.07487111555955,2024-01-07,"Heavy flooding reported near Houston, TX. Water level rising rapidly, roads impassable."
903,Tornado,"Seattle, WA",36.79403626068536,-111.38311541833463,2024-05-01,"Tornado sighted near Seattle, WA. Extensive damage reported to homes and infrastructure."
904,Earthquake,"New Orleans, LA",37.538659489731145,-70.97533829656265,2024-01-11,"Earthquake felt strongly around New Orleans, LA. Significant structural damage observed."
905,Tornado,"New Orleans, LA",38.50508077653614,-88.63744495825912,2024-12-13,"Tornado sighted near New Orleans, LA. Extensive damage reported to homes and infrastructure."
906,Winter Storm,"Seattle, WA",35.589369127727835,-110.46912489017863,2024-08-02,"Intense winter storm affecting Seattle, WA. Heavy snowfall and travel disruptions."
907,Extreme Heat,"Portland, OR",39.53812727533736,-84.24989350226761,2024-10-05,"Extreme heat wave in Portland, OR causing heat-related illnesses. Precautions advised."
908,Earthquake,"Denver, CO",47.049633054553055,-89.79019122226032,2024-01-28,"Earthquake felt strongly around Denver, CO. Significant structural damage observed."
909,Hurricane,"Miami, FL",33.69443409036619,-95.40703370484104,2024-08-22,"Hurricane conditions intensifying at Miami, FL. Severe winds and rainfall recorded."
910,Hurricane,"Denver, CO",42.41719511727878,-67.40496847570306,2024-11-08,"Hurricane conditions intensifying at Denver, CO. Severe winds and rainfall recorded."
911,Flood,"Seattle, WA",46.466861363781575,-84.67622713295697,2024-01-26,"Heavy flooding reported near Seattle, WA. Water level rising rapidly, roads impassable."
912,Winter Storm,"San Francisco, CA",35.94350261823848,-102.84897452959315,2024-02-23,"Intense winter storm affecting San Francisco, CA. Heavy snowfall and travel disruptions."
913,Severe Storm,"Miami, FL",35.6429400731657,-77.7956675074648,2024-01-29,"Severe storms hitting Miami, FL. Power outages and property damage widespread."
914,Winter Storm,"Houston, TX",39.45080764851471,-72.80958571764992,2024-12-18,"Intense winter storm affecting Houston, TX. Heavy snowfall and travel disruptions."
915,Extreme Heat,"Denver, CO",39.19376222613971,-117.61198698850694,2024-06-12,"Extreme heat wave in Denver, CO causing heat-related illnesses. Precautions advised."
916,Tornado,"Seattle, WA",44.35814421583065,-113.16737430712928,2024-09-26,"Tornado sighted near Seattle, WA. Extensive damage reported to homes and infrastructure."
917,Hurricane,"Denver, CO",36.435601210679025,-112.242606461461,2024-11-29,"Hurricane conditions intensifying at Denver, CO. Severe winds and rainfall recorded."
918,Tornado,"Miami, FL",48.90695079134659,-84.21850324619412,2024-02-04,"Tornado sighted near Miami, FL. Extensive damage reported to homes and infrastructure."
919,Tornado,"New York, NY",26.42731765281474,-89.42066625185629,2024-10-12,"Tornado sighted near New York, NY. Extensive damage reported to homes and infrastructure."
920,Tornado,"Anchorage, AK",25.076028365936843,-88.47949768278329,2024-12-13,"Tornado sighted near Anchorage, AK. Extensive damage reported to homes and infrastructure."
921,Hurricane,"Denver, CO",40.36475947743097,-69.49437531831944,2024-09-29,"Hurricane conditions intensifying at Denver, CO. Severe winds and rainfall recorded."
922,Volcanic Eruption,"Houston, TX",32.16243789668504,-79.22121956436895,2024-07-26,"Volcanic eruption at Houston, TX causing ashfall and air quality issues."
923,Wildfire,"Houston, TX",30.769177328787613,-117.4517214538048,2024-08-25,"Wildfire spreading quickly through Houston, TX. Evacuations underway."
924,Extreme Heat,"Los Angeles, CA",32.48557792010273,-104.49708213691432,2024-04-02,"Extreme heat wave in Los Angeles, CA causing heat-related illnesses. Precautions advised."
925,Volcanic Eruption,"Denver, CO",31.1451415625189,-99.3117748756316,2024-06-21,"Volcanic eruption at Denver, CO causing ashfall and air quality issues."
926,Extreme Heat,"Anchorage, AK",25.73896119185075,-101.63826626389131,2024-03-19,"Extreme heat wave in Anchorage, AK causing heat-related illnesses. Precautions advised."
927,Earthquake,"Portland, OR",48.316793017374124,-85.51079205944913,2024-04-19,"Earthquake felt strongly around Portland, OR. Significant structural damage observed."
928,Winter Storm,"New Orleans, LA",30.297891722866762,-72.37830690786281,2024-08-04,"Intense winter storm affecting New Orleans, LA. Heavy snowfall and travel disruptions."
929,Winter Storm,"Anchorage, AK",42.61671430214335,-106.94296365215551,2024-12-23,"Intense winter storm affecting Anchorage, AK. Heavy snowfall and travel disruptions."
930,Landslide,"New Orleans, LA",43.3023134726602,-92.43924895115005,2024-04-15,"Landslide has blocked major roads near New Orleans, LA. Emergency crews responding."
931,Winter Storm,"New Orleans, LA",47.302177552173504,-78.42484410709844,2024-02-16,"Intense winter storm affecting New Orleans, LA. Heavy snowfall and travel disruptions."
932,Hurricane,"New York, NY",25.73318697024112,-100.44313452812439,2024-06-29,"Hurricane conditions intensifying at New York, NY. Severe winds and rainfall recorded."
